Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2022-03-14,S005,P0006,Furniture,South,359,295.0,30,296.59,,10,Cloudy,1,58.58,Summer
2023-08-31,S004,P0010, electronics ,West,219,216.0,188,234.14,69.79,10,Sunny,1,74.73,Summer
19/08/2023,S005,P0005,Groceries ,West,84,25.0,40,25.24,19.12,5,Rainy,1,21.86,Winter
2023-09-21,S003,P0016,Clothing,North,482,32.0,58,27.29,44.29,5,Cloudy,1,46.21,Autumn
2022-03-27,S005,P0011,Groceries ,West,401,175.0,79,171.79,54.48,10,Snowy,0,59.15,Autumn
2022-05-26,S005,P0013,Groceries ,West,343,4.0,99,18.16,41.45,5,Snowy,0,42.7,Summer
2022-07-17,S001,P0018, electronics ,North,431,106.0,130,108.57,92.47,15,Sunny,0,95.75,Spring
2022-12-25,S001,P0011,Clothing,East,190,33.0,104,34.66,58.28,0,Rainy,0,56.81,Autumn
2022-07-11,S002,P0013, electronics ,East,290,124.0,103,124.56,39.43,20,Rainy,1,41.46,Summer
2022-12-06,S001,P0008, electronics ,West,55,32.0,149,28.53,86.65,10,Cloudy,1,89.04,Spring
2023-06-15,S002,P0018, electronics ,North,319,15.0,196,20.22,83.42,20,Cloudy,0,81.72,Summer
2022-11-22,S004,P0011, electronics ,East,154,101.0,102,104.41,47.35,0,Cloudy,0,44.21,Winter
2023-05-01,S004,P0020,Groceries ,South,226,151.0,128,146.14,63.72,0,Cloudy,0,65.95,Summer
2022-07-19,S001,P0014,TOYS,East,108,53.0,76,43.9,10.24,0,Cloudy,1,11.73,Winter
2022-09-10,S002,P0013,Groceries ,East,308,101.0,110,118.24,93.56,0,Snowy,1,95.74,Autumn
2023-01-12,S001,P0010,Groceries ,South,427,354.0,198,353.42,67.64,0,Rainy,1,69.26,Autumn
2022-04-02,S003,P0007,Furniture,East,154,151.0,135,152.65,48.66,20,Rainy,0,49.14,Spring
2022-11-16,S004,P0004,Groceries ,East,387,366.0,66,359.97,69.13,0,Rainy,0,72.57,Spring
2023-02-10,S004,P0015, electronics ,North,265,190.0,143,186.68,54.93,20,Cloudy,1,52.17,Autumn
2022-06-13,S005,P0013,Furniture,East,-150,148.0,133,149.47,45.71,10,Rainy,1,44.06,Summer
2023-06-21,S002,P0005, electronics ,East,349,171.0,184,178.85,30.86,10,Snowy,0,30.69,Autumn
2022-07-01,S005,P0019, electronics ,South,187,15.0,44,20.77,65.85,20,Cloudy,1,63.42,Autumn
2022-05-16,S004,P0020, electronics ,East,264,201.0,132,200.76,23.8,10,Sunny,0,28.78,Autumn
23/07/2023,S003,P0011,Groceries ,East,340,226.0,192,242.57,16.06,5,Snowy,0,18.86,Autumn
2022-09-26,S004,P0005,Clothing,East,197,113.0,85,132.74,63.9,5,Rainy,0,62.89,Autumn
2023-12-18,S002,P0020,Furniture,North,81,73.0,148,91.54,89.23,20,Rainy,1,85.85,Autumn
2022-01-23,S002,P0001,Clothing,South,52,10.0,58,7.68,49.67,20,Sunny,0,50.44,Spring
2023-04-04,S003,P0018,Furniture,West,464,383.0,180,402.43,48.49,10,Snowy,1,49.99,Winter
2023-09-11,S001,P0012,Groceries ,North,130,77.0,81,84.01,70.95,0,Sunny,1,69.62,Winter
2022-03-01,S003,P0015,Furniture,East,190,169.0,30,177.12,99.36,20,Sunny,0,103.85,Summer
2022-09-12,S003,P0006,Groceries ,South,240,142.0,196,139.05,28.57,10,Rainy,1,23.66,Winter
2023-02-04,S004,P0006,Furniture,West,225,175.0,148,193.87,74.93,10,Rainy,1,72.15,Autumn
23/09/2022,S003,P0013,Furniture,South,333,150.0,165,159.28,68.33,5,Sunny,1,64.5,Spring
2023-07-12,S003,P0001,Furniture,West,171,6.0,91,20.09,94.53,15,Snowy,1,97.52,Winter
2022-03-16,S003,P0002,TOYS,South,136,134.0,105,146.71,59.27,10,Snowy,0,62.53,Summer
10/04/2022,S002,P0019,TOYS,North,424,63.0,98,58.25,52.12,10,Snowy,0,47.92,Spring
2022-08-20,S001,P0014,TOYS,South,-150,27.0,158,45.91,44.2,20,Snowy,1,40.44,Spring
2022-09-23,S001,P0011,Groceries ,South,225,217.0,62,230.04,47.69,20,Snowy,1,44.95,Spring
2023-08-19,S001,P0013,TOYS,South,80,22.0,70,22.98,,5,Snowy,1,39.66,Spring
2023-09-08,S005,P0011,Groceries ,North,414,174.0,57,191.92,69.74,10,Rainy,1,72.5,Autumn
26/05/2022,S004,P0003,Clothing,South,438,,29,38.28,77.9,5,Cloudy,1,79.22,Autumn
2023-05-02,S004,P0007,TOYS,North,291,223.0,111,217.3,75.39,10,Cloudy,1,74.75,Spring
2023-02-10,S001,P0012,Furniture,South,286,94.0,102,84.79,49.41,10,Sunny,0,48.05,Winter
2022-03-25,S005,P0009,Furniture,South,399,299.0,138,292.7,,0,Snowy,0,17.53,Summer
2023-06-27,S005,P0001,Clothing,South,443,59.0,82,73.95,37.04,15,Sunny,0,34.0,Spring
2022-09-22,S005,P0007,Furniture,West,148,11.0,27,6.81,38.99,20,Rainy,0,39.84,Winter
20/05/2023,S002,P0006,Clothing,North,354,259.0,52,277.34,78.92,5,Snowy,1,74.12,Summer
2023-01-02,S001,P0018,Clothing,East,475,63.0,91,60.62,44.3,10,Rainy,0,49.17,Winter
2023-04-27,S001,P0003,TOYS,West,357,168.0,155,176.05,56.62,10,Rainy,0,55.77,Spring
18/05/2023,S002,P0019,Groceries ,West,333,197.0,148,210.66,49.25,5,Sunny,1,51.07,Autumn
2023-01-16,S003,P0014,Clothing,East,77,75.0,138,79.18,54.23,5,Cloudy,0,51.1,Winter
10/10/2023,S004,P0007, electronics ,North,364,171.0,116,177.92,94.14,5,Snowy,0,89.48,Winter
2022-09-21,S002,P0015, electronics ,South,218,177.0,156,191.39,,5,Rainy,0,19.01,Autumn
2022-08-22,S003,P0003,Groceries ,East,367,325.0,39,318.06,72.06,20,Cloudy,0,74.69,Autumn
2022-09-14,S003,P0008,Groceries ,East,481,236.0,82,254.37,44.44,20,Rainy,0,47.94,Autumn
2022-03-24,S004,P0005,TOYS,South,390,193.0,168,202.21,22.74,5,Snowy,0,19.4,Summer
2023-12-19,S004,P0012,Groceries ,West,66,59.0,142,51.14,42.4,0,Sunny,0,45.21,Winter
2023-09-22,S001,P0015,Furniture,West,290,226.0,87,216.0,39.95,0,Sunny,1,43.28,Spring
2022-11-25,S005,P0006, electronics ,North,125,6.0,192,7.77,54.32,10,Rainy,0,53.31,Spring
13/08/2023,S002,P0012,Furniture,North,441,97.0,190,89.61,83.55,15,Sunny,1,87.79,Winter
2023-11-23,S003,P0019,Furniture,West,322,22.0,164,31.17,57.95,10,Cloudy,0,62.25,Spring
2022-07-11,S004,P0016, electronics ,West,116,92.0,111,107.17,25.01,10,Snowy,1,23.09,Spring
2023-03-04,S004,P0002,Clothing,South,300,256.0,63,269.05,28.29,10,Sunny,0,32.6,Summer
2022-07-29,S002,P0001, electronics ,West,206,23.0,106,37.29,33.8,5,Rainy,0,28.94,Summer
2022-02-15,S005,P0012,Clothing,East,104,4.0,55,0.39,85.54,15,Snowy,0,81.81,Winter
2022-09-06,S004,P0002,TOYS,North,338,108.0,109,120.71,81.11,15,Sunny,0,85.5,Autumn
2023-02-09,S003,P0017,TOYS,North,388,322.0,131,320.61,49.75,15,Cloudy,0,44.89,Summer
2023-01-13,S001,P0019,Furniture,North,-150,74.0,81,92.92,73.9,15,Sunny,1,76.43,Spring
2023-10-21,S001,P0004,TOYS,North,411,,94,160.73,99.57,15,Cloudy,0,103.4,Winter
2023-11-09,S003,P0020,Clothing,North,354,286.0,41,297.95,47.23,10,Sunny,1,44.65,Spring
03/12/2023,S005,P0005,Furniture,North,438,186.0,39,193.05,59.18,10,Snowy,1,58.85,Autumn
2022-04-07,S003,P0006,Clothing,East,396,13.0,63,25.5,85.5,5,Rainy,0,80.67,Summer
2023-11-11,S004,P0017,Furniture,North,281,230.0,183,225.37,24.66,5,Sunny,1,24.12,Winter
2023-08-01,S005,P0013, electronics ,East,120,104.0,152,122.29,83.4,5,Cloudy,1,84.99,Winter
2022-08-27,S004,P0011,Clothing,East,176,149.0,91,141.01,86.0,20,Rainy,0,87.34,Autumn
2023-07-07,S002,P0003, electronics ,South,433,122.0,36,125.08,86.44,20,Snowy,1,81.47,Summer
2023-09-26,S003,P0018,Groceries ,South,358,323.0,142,342.86,95.03,10,Sunny,1,94.96,Winter
2023-02-26,S004,P0019,Clothing,South,375,327.0,128,324.45,28.25,10,Sunny,0,29.81,Spring
2023-02-16,S004,P0012,Groceries ,West,258,47.0,93,47.44,45.57,5,Rainy,0,48.5,Summer
2023-05-09,S003,P0012,Groceries ,West,457,342.0,99,360.68,30.72,5,Snowy,0,29.83,Winter
2023-11-05,S001,P0008,Groceries ,East,475,359.0,34,356.4,91.97,0,Snowy,1,95.97,Summer
2022-08-21,S004,P0002,Groceries ,West,376,271.0,33,281.59,39.86,5,Sunny,1,43.69,Winter
2022-06-11,S002,P0017,TOYS,East,393,263.0,94,258.03,32.67,15,Rainy,0,33.83,Spring
2022-07-22,S001,P0018,TOYS,West,201,82.0,53,89.76,86.8,10,Cloudy,0,85.53,Spring
2023-10-17,S001,P0010,Groceries ,North,278,222.0,62,240.91,54.94,15,Rainy,1,54.15,Summer
2022-12-23,S003,P0007, electronics ,West,56,23.0,117,35.64,53.3,0,Snowy,1,54.43,Summer
2023-06-21,S002,P0019,Groceries ,East,70,57.0,91,63.5,22.51,20,Sunny,0,26.47,Autumn
2022-08-15,S002,P0019,Clothing,East,398,154.0,75,153.85,48.21,5,Sunny,1,43.99,Spring
2023-11-21,S001,P0001,Groceries ,West,304,21.0,91,20.85,43.23,15,Snowy,1,40.6,Spring
2022-03-19,S005,P0002,Furniture,North,372,342.0,50,357.55,93.9,10,Sunny,0,93.15,Summer
2022-05-22,S004,P0006, electronics ,West,428,215.0,25,218.23,15.61,15,Rainy,0,12.56,Spring
2023-09-27,S001,P0011,Clothing,South,220,206.0,164,197.54,72.93,5,Cloudy,1,75.25,Autumn
2022-07-03,S004,P0001,Furniture,North,262,96.0,51,90.96,11.7,15,Snowy,0,11.03,Winter
2023-05-31,S005,P0005,Groceries ,North,89,13.0,70,3.23,52.85,10,Snowy,1,51.83,Autumn
2022-07-01,S003,P0003,TOYS,West,113,62.0,190,68.9,85.35,15,Rainy,1,80.52,Summer
2022-05-05,S001,P0010,Furniture,North,157,97.0,137,114.89,,15,Sunny,1,81.03,Autumn
2023-11-19,S004,P0009,Groceries ,South,353,329.0,161,319.06,43.22,20,Cloudy,1,39.68,Summer
2022-09-21,S004,P0012,TOYS,North,387,142.0,126,134.55,52.21,5,Sunny,1,56.18,Spring
25/05/2022,S003,P0020, electronics ,West,314,284.0,84,298.74,36.17,5,Sunny,1,40.04,Winter
2022-03-05,S004,P0007,Furniture,South,98,27.0,60,34.13,20.12,20,Snowy,1,23.95,Spring
2023-06-24,S001,P0009, electronics ,South,265,202.0,141,221.38,78.14,0,Rainy,0,82.98,Winter
2022-06-07,S002,P0012,TOYS,South,398,116.0,125,130.2,37.07,15,Cloudy,0,35.93,Spring
2022-12-18,S002,P0002,Groceries ,East,156,99.0,150,89.73,72.64,10,Cloudy,0,68.14,Summer
2023-05-10,S004,P0016,Clothing,North,498,445.0,31,453.87,38.57,0,Rainy,1,35.12,Spring
30/01/2023,S002,P0015,Groceries ,West,71,60.0,67,57.69,38.96,15,Cloudy,0,34.2,Winter
2022-03-27,S001,P0007,Clothing,East,415,298.0,42,293.0,96.78,15,Sunny,0,98.55,Winter
2023-03-14,S005,P0010,Clothing,East,274,141.0,130,131.53,91.35,5,Sunny,1,91.62,Summer
2023-07-27,S004,P0001,Furniture,East,66,4.0,111,-1.47,93.09,20,Sunny,1,91.68,Autumn
2022-02-01,S002,P0017,Clothing,West,200,200.0,115,219.08,-99.99,5,Cloudy,1,22.85,Winter
2023-11-30,S005,P0013,TOYS,West,315,244.0,200,258.15,34.73,10,Rainy,0,37.45,Autumn
2023-08-10,S002,P0010, electronics ,South,375,272.0,40,269.79,82.31,5,Cloudy,1,84.55,Winter
2022-09-13,S002,P0009, electronics ,West,60,53.0,138,53.06,85.57,15,Cloudy,0,87.89,Winter
2022-09-02,S004,P0019,Furniture,West,68,31.0,125,28.72,63.08,5,Sunny,0,61.87,Autumn
2023-01-17,S004,P0007,TOYS,West,448,10.0,183,12.89,-99.99,20,Snowy,0,38.99,Summer
2023-12-07,S005,P0014,Furniture,East,302,197.0,45,197.54,54.08,10,Sunny,1,52.91,Autumn
2022-05-22,S005,P0015,Clothing,North,287,231.0,98,226.72,94.07,10,Snowy,1,95.08,Autumn
2022-06-11,S005,P0009, electronics ,South,315,40.0,156,52.5,69.48,5,Cloudy,1,71.55,Autumn
2023-08-24,S002,P0020, electronics ,North,122,16.0,56,26.06,41.48,15,Snowy,1,40.3,Autumn
2023-02-16,S001,P0013, electronics ,North,492,126.0,119,119.94,24.55,5,Snowy,0,25.73,Autumn
2022-10-02,S005,P0010,Clothing,South,395,177.0,125,171.72,52.97,5,Sunny,0,55.35,Winter
2022-09-18,S001,P0011,Clothing,West,475,145.0,89,148.79,52.46,20,Sunny,0,53.85,Winter
2022-09-16,S001,P0016,Groceries ,North,268,17.0,119,36.19,81.51,15,Sunny,1,85.8,Autumn
2022-07-12,S001,P0015,Clothing,South,448,172.0,120,180.61,65.08,5,Sunny,1,62.1,Spring
2023-04-27,S005,P0002, electronics ,South,117,73.0,146,69.36,45.87,20,Snowy,0,46.69,Autumn
2022-07-20,S001,P0017,Clothing,North,312,130.0,156,131.87,81.8,0,Sunny,0,82.05,Winter
2023-01-02,S004,P0017,Clothing,East,212,16.0,65,20.01,48.67,15,Snowy,1,52.58,Autumn
2022-02-14,S005,P0017, electronics ,North,230,165.0,130,167.66,55.42,0,Sunny,1,60.04,Summer
2022-04-08,S005,P0019, electronics ,West,240,125.0,197,136.68,11.76,15,Cloudy,1,9.8,Autumn
2023-08-03,S005,P0003, electronics ,South,440,20.0,96,24.13,41.47,20,Cloudy,0,43.57,Spring
2023-02-10,S004,P0018,Groceries ,East,485,58.0,179,73.88,38.94,15,Rainy,0,42.13,Winter
2022-08-26,S002,P0005,Clothing,East,459,328.0,145,346.99,85.4,15,Sunny,0,89.68,Spring
2023-09-03,S001,P0014,Groceries ,South,317,185.0,129,191.43,28.33,0,Cloudy,1,23.51,Summer
2022-11-05,S002,P0011,Furniture,West,189,189.0,82,191.14,80.27,15,Cloudy,1,83.72,Summer
2022-07-26,S002,P0005,Groceries ,East,217,195.0,43,214.5,44.59,20,Sunny,1,49.19,Autumn
2022-05-11,S003,P0002,TOYS,East,171,76.0,75,87.29,34.47,20,Cloudy,0,34.29,Summer
2023-10-28,S001,P0014, electronics ,West,440,,72,282.29,91.13,15,Rainy,0,88.72,Autumn
2022-08-10,S005,P0007,Groceries ,North,52,6.0,40,25.52,52.01,5,Sunny,0,55.28,Summer
2023-05-27,S001,P0002,TOYS,North,428,,189,30.63,66.08,15,Cloudy,0,66.05,Autumn
2024-01-01,S003,P0004,Groceries ,North,415,36.0,79,54.9,72.75,20,Rainy,1,72.2,Winter
2022-10-30,S002,P0004,TOYS,South,268,154.0,71,161.98,54.69,5,Cloudy,0,52.28,Autumn
2023-02-14,S004,P0019,TOYS,East,496,176.0,64,170.98,92.86,5,Snowy,0,89.78,Winter
26/07/2022,S002,P0017,Groceries ,South,61,10.0,64,5.84,14.23,15,Sunny,1,13.46,Summer
2022-02-08,S003,P0011,Furniture,East,267,2.0,85,15.7,50.64,5,Snowy,0,50.73,Winter
2022-11-06,S005,P0010, electronics ,South,135,100.0,178,110.51,29.85,10,Sunny,0,25.39,Spring
2023-11-09,S003,P0001,TOYS,West,142,38.0,194,31.25,90.75,5,Cloudy,1,88.65,Winter
2022-06-07,S004,P0007,Groceries ,East,109,93.0,67,100.67,66.87,10,Cloudy,1,64.59,Spring
2022-06-28,S002,P0017,Furniture,North,414,99.0,74,108.79,74.71,5,Snowy,1,72.79,Summer
2023-09-28,S002,P0005,TOYS,North,190,,189,34.22,67.52,15,Sunny,1,62.98,Winter
2023-07-10,S003,P0007,Groceries ,North,307,75.0,56,73.37,86.43,10,Sunny,0,91.06,Winter
2023-05-16,S003,P0010,Groceries ,West,346,320.0,98,330.14,47.6,5,Sunny,0,48.2,Autumn
25/06/2022,S004,P0012, electronics ,East,216,44.0,107,59.38,90.47,10,Snowy,0,93.51,Summer
2023-02-22,S001,P0002,TOYS,East,358,158.0,114,172.22,13.06,15,Rainy,1,9.18,Autumn
2022-04-29,S005,P0011, electronics ,East,194,37.0,108,52.51,81.69,0,Snowy,1,78.18,Spring
25/04/2023,S004,P0001,Clothing,West,474,334.0,149,353.73,11.36,5,Rainy,1,14.25,Summer
2022-12-23,S004,P0005,Furniture,North,228,109.0,141,109.3,18.24,20,Snowy,1,22.73,Winter
2022-06-05,S002,P0011,Clothing,South,257,106.0,21,97.87,13.57,0,Sunny,1,15.78,Autumn
2023-03-23,S001,P0018, electronics ,North,392,369.0,133,364.93,75.68,20,Sunny,1,77.33,Summer
2023-06-27,S002,P0004, electronics ,East,-150,121.0,31,115.35,22.9,15,Rainy,1,18.18,Spring
2023-04-20,S002,P0014,TOYS,North,450,379.0,183,389.72,25.66,10,Sunny,0,24.52,Summer
2023-07-04,S003,P0008,Groceries ,North,173,43.0,154,56.32,17.18,15,Snowy,1,15.42,Summer
2022-05-15,S001,P0016,TOYS,North,-150,40.0,79,41.01,25.59,5,Snowy,0,23.11,Autumn
2022-01-09,S004,P0003,TOYS,East,306,58.0,54,64.75,89.88,10,Snowy,0,94.46,Spring
2022-08-27,S003,P0019,Clothing,South,430,372.0,180,364.07,17.99,10,Rainy,1,21.04,Winter
16/02/2022,S001,P0010,Clothing,West,164,148.0,96,144.77,65.67,20,Snowy,0,67.62,Winter
2023-06-16,S001,P0013,Groceries ,South,104,26.0,118,42.29,57.73,15,Sunny,0,60.53,Autumn
2022-08-22,S005,P0009,Clothing,West,427,77.0,163,70.57,72.0,5,Sunny,1,69.62,Winter
2022-06-17,S005,P0011,Clothing,North,392,172.0,152,174.9,-99.99,20,Rainy,1,32.98,Autumn
2022-05-17,S003,P0012,Furniture,West,478,415.0,34,427.03,42.0,0,Rainy,1,46.17,Autumn
2022-09-15,S004,P0010,Clothing,North,301,68.0,40,79.12,51.81,0,Rainy,0,47.46,Autumn
2023-07-10,S005,P0003,TOYS,South,410,337.0,152,337.31,46.63,20,Rainy,0,42.19,Winter
15/09/2023,S002,P0016,Groceries ,West,70,60.0,89,60.12,23.63,5,Sunny,1,26.18,Autumn
2022-12-11,S004,P0008,Groceries ,North,274,220.0,87,213.27,15.29,0,Sunny,0,19.48,Spring
2022-01-31,S002,P0008,Groceries ,North,88,,43,47.91,93.15,10,Rainy,1,93.15,Summer
2023-01-18,S003,P0012,Groceries ,South,479,134.0,111,151.2,88.5,5,Snowy,1,92.73,Spring
2022-12-03,S004,P0002,TOYS,West,438,97.0,141,114.48,95.01,5,Snowy,0,97.03,Spring
24/02/2023,S001,P0014, electronics ,West,451,47.0,108,66.72,86.26,0,Rainy,1,87.34,Autumn
2022-04-03,S003,P0010,Clothing,West,351,176.0,146,189.89,64.91,20,Snowy,0,68.29,Spring
09/07/2023,S004,P0004,Clothing,South,430,106.0,195,109.99,35.01,20,Sunny,1,34.1,Winter
2022-01-05,S004,P0014,TOYS,North,424,225.0,37,220.89,,20,Sunny,0,57.58,Winter
2022-09-07,S005,P0002,Groceries ,South,272,118.0,64,111.97,62.17,20,Snowy,0,60.98,Summer
2022-10-25,S002,P0007,TOYS,West,344,82.0,47,95.18,27.75,15,Snowy,1,32.46,Winter
2023-06-04,S003,P0002,Groceries ,East,473,444.0,200,446.88,81.04,5,Snowy,0,85.28,Autumn
2023-11-22,S005,P0010,Groceries ,East,446,44.0,57,56.39,61.14,10,Sunny,1,64.08,Winter
2023-09-18,S002,P0010,Furniture,East,107,69.0,74,59.93,26.09,10,Cloudy,0,27.12,Autumn
2023-08-26,S001,P0011,Groceries ,North,-150,272.0,33,276.37,97.78,15,Rainy,1,99.98,Autumn
2023-09-06,S003,P0006,Clothing,East,248,66.0,196,59.66,33.39,20,Rainy,0,33.12,Summer
2022-07-26,S001,P0020,Clothing,East,420,50.0,26,60.39,62.97,0,Rainy,0,67.83,Winter
2022-09-01,S002,P0019,TOYS,West,481,166.0,45,177.77,44.84,5,Rainy,0,46.46,Spring
2022-07-03,S002,P0014,TOYS,North,213,26.0,194,26.94,73.21,0,Snowy,0,69.32,Spring
2023-11-01,S003,P0019, electronics ,East,223,117.0,89,116.95,95.1,15,Rainy,0,93.9,Winter
2023-03-08,S004,P0013,TOYS,North,93,61.0,117,71.99,,20,Sunny,0,17.0,Autumn
2023-09-23,S001,P0008, electronics ,North,338,223.0,99,227.87,25.99,10,Snowy,1,27.03,Autumn
2023-02-16,S001,P0019,Clothing,East,196,106.0,38,123.65,36.25,20,Snowy,1,38.85,Spring
2022-01-07,S003,P0012,Clothing,South,158,52.0,197,43.5,14.89,5,Cloudy,1,16.76,Winter
2023-09-07,S002,P0019,Furniture,East,498,108.0,42,110.26,80.91,15,Snowy,1,77.66,Autumn
2023-04-09,S004,P0001,Groceries ,East,-150,,188,158.57,76.58,0,Cloudy,1,75.16,Spring
2022-04-30,S005,P0008,TOYS,North,499,358.0,192,361.93,95.29,15,Rainy,0,91.17,Winter
07/10/2022,S002,P0017, electronics ,South,297,262.0,89,255.87,93.1,10,Cloudy,0,94.36,Summer
2023-07-25,S003,P0009,Furniture,West,262,51.0,125,70.0,86.94,0,Cloudy,1,87.97,Winter
2022-07-31,S001,P0005, electronics ,South,399,229.0,32,225.24,24.68,15,Sunny,0,28.69,Winter
2023-11-17,S001,P0006,Clothing,East,454,142.0,84,161.65,11.18,15,Rainy,1,8.39,Autumn
2022-09-17,S004,P0003,Clothing,South,141,117.0,146,128.72,70.62,10,Rainy,1,66.99,Autumn
2023-05-22,S004,P0002,Clothing,North,286,167.0,135,157.73,86.77,10,Rainy,0,86.16,Summer
2022-08-08,S003,P0017,Furniture,East,342,93.0,80,92.91,73.5,0,Cloudy,0,72.76,Spring
2022-01-05,S002,P0014,Groceries ,West,201,56.0,187,69.26,23.84,10,Sunny,1,19.73,Spring
2022-01-11,S002,P0014, electronics ,South,486,241.0,24,242.04,44.65,0,Snowy,0,42.28,Summer
2023-08-31,S002,P0006,Furniture,South,228,156.0,195,164.59,37.24,15,Snowy,0,33.26,Winter
2022-11-09,S005,P0008,Groceries ,North,77,26.0,63,22.37,53.41,15,Cloudy,1,49.04,Winter
2022-09-14,S002,P0011, electronics ,North,103,42.0,94,51.13,47.71,5,Sunny,0,45.14,Autumn
16/05/2023,S002,P0008,Clothing,North,164,97.0,97,104.18,52.36,0,Snowy,0,57.12,Winter
2023-04-22,S003,P0010,Furniture,East,471,241.0,31,243.04,84.7,15,Snowy,1,84.06,Spring
2023-09-22,S002,P0001,Furniture,South,461,325.0,65,338.35,31.63,15,Cloudy,1,33.94,Winter
2023-02-23,S003,P0014, electronics ,West,228,88.0,171,89.78,40.29,5,Snowy,1,42.96,Summer
2022-11-17,S001,P0009, electronics ,West,127,19.0,72,17.52,31.64,20,Snowy,1,32.11,Autumn
2022-06-02,S005,P0015,Clothing,South,135,101.0,45,113.56,73.21,10,Cloudy,1,68.81,Spring
2023-12-28,S003,P0006,Clothing,East,479,301.0,102,294.54,36.72,10,Cloudy,1,41.62,Autumn
2022-03-16,S005,P0002,TOYS,North,110,108.0,136,127.48,54.37,20,Snowy,1,52.95,Winter
2023-02-24,S002,P0010,Clothing,East,213,37.0,184,41.11,13.18,10,Sunny,1,15.08,Spring
2023-09-21,S003,P0010,Clothing,South,211,14.0,65,22.93,47.74,20,Rainy,0,46.88,Spring
2023-08-20,S005,P0014,TOYS,North,123,25.0,20,37.4,28.06,0,Cloudy,1,28.05,Autumn
25/08/2023,S002,P0008,Clothing,East,123,102.0,191,117.08,98.94,20,Sunny,1,101.09,Winter
2023-09-12,S002,P0004,Furniture,East,-150,58.0,81,67.15,40.67,10,Snowy,1,43.72,Summer
2022-10-09,S001,P0002, electronics ,South,167,15.0,80,23.55,86.64,5,Cloudy,1,82.59,Winter
2024-01-01,S002,P0016,TOYS,North,258,110.0,197,107.61,41.3,5,Cloudy,0,44.96,Autumn
2023-01-02,S001,P0009, electronics ,East,103,68.0,112,80.78,83.1,15,Cloudy,1,81.32,Summer
2022-11-22,S005,P0003,Clothing,North,394,111.0,183,109.32,86.86,10,Sunny,0,82.73,Winter
2022-09-26,S005,P0020,Groceries ,West,371,186.0,84,183.34,74.87,5,Snowy,1,72.88,Winter
2023-08-29,S004,P0001,TOYS,West,134,27.0,33,22.39,82.78,0,Snowy,0,79.58,Summer
2022-02-12,S003,P0012,Furniture,North,372,142.0,106,147.52,37.59,15,Rainy,0,38.36,Autumn
2023-04-22,S004,P0016,Clothing,South,483,32.0,181,27.64,34.17,0,Rainy,0,37.03,Summer
2022-10-15,S004,P0004,TOYS,South,270,269.0,97,285.88,78.98,0,Cloudy,0,77.37,Summer
20/09/2023,S001,P0009,Clothing,South,131,108.0,51,115.18,41.48,20,Cloudy,0,43.65,Winter
2022-11-14,S003,P0004, electronics ,East,241,178.0,179,185.7,26.52,15,Sunny,1,23.86,Spring
2022-11-04,S003,P0012,TOYS,North,311,115.0,65,127.74,99.63,5,Rainy,0,94.9,Summer
2023-05-23,S002,P0019,TOYS,South,130,89.0,139,81.73,56.19,15,Sunny,1,54.25,Spring
2023-12-29,S004,P0014,TOYS,West,253,232.0,55,234.0,93.18,10,Cloudy,1,95.28,Spring
2023-04-05,S004,P0013,Groceries ,West,375,82.0,48,100.0,13.55,15,Snowy,1,8.57,Autumn
2022-04-01,S003,P0014,Clothing,East,477,435.0,145,454.54,29.96,15,Cloudy,1,25.46,Spring
2023-07-03,S004,P0012,Clothing,West,472,267.0,150,275.81,18.03,20,Rainy,1,19.73,Winter
2022-01-25,S002,P0018,Furniture,North,134,89.0,59,84.07,97.3,10,Sunny,0,99.21,Spring
2023-09-17,S001,P0001, electronics ,North,456,139.0,34,139.62,64.34,10,Sunny,1,64.26,Winter
2023-08-28,S004,P0014,TOYS,South,434,12.0,58,8.39,,10,Snowy,1,80.6,Summer
2022-09-03,S003,P0006,TOYS,South,446,178.0,121,184.97,86.85,5,Sunny,0,89.24,Summer
13/03/2022,S002,P0009,Furniture,South,50,39.0,89,32.76,76.04,5,Cloudy,0,73.58,Autumn
2022-09-19,S005,P0013, electronics ,South,283,64.0,27,73.15,16.76,15,Sunny,0,18.53,Spring
2023-12-29,S005,P0008,Furniture,West,379,126.0,164,119.65,33.59,15,Rainy,1,30.53,Summer
2023-08-03,S002,P0008,Furniture,East,224,150.0,40,152.77,45.2,5,Snowy,1,44.3,Summer
2023-09-22,S003,P0006,TOYS,West,93,29.0,28,19.31,36.74,15,Cloudy,1,40.5,Autumn
2023-05-13,S004,P0020,Furniture,West,76,23.0,192,13.33,10.86,5,Rainy,1,15.79,Winter
2022-05-14,S002,P0002,TOYS,North,154,13.0,43,19.36,45.23,5,Cloudy,1,40.23,Spring
2023-09-30,S004,P0003,Groceries ,East,289,41.0,198,31.62,29.3,15,Cloudy,1,24.42,Spring
2023-12-10,S002,P0013, electronics ,East,496,156.0,112,167.77,86.64,10,Snowy,0,84.52,Spring
2022-12-15,S001,P0008,Groceries ,North,89,12.0,60,29.64,85.58,5,Sunny,0,86.36,Autumn
13/09/2022,S005,P0011,Clothing,West,351,288.0,100,294.75,44.03,15,Snowy,0,47.84,Autumn
